Id,SalePrice
1815,56875.6174910138
1816,105931.762606544
1817,103669.630550409
1818,145125.739154061
1819,122421.346964483
1820,74520.2178907441
1821,114608.959761887
1822,157801.085632046
1823,55189.2957438494
1824,132540.497438679
1825,125526.841956559
1826,91385.710764014
1827,101426.065841783
1828,144359.694991657
1829,131194.531189202
1830,155539.608682442
1831,168252.688896508
1832,109725.265241552
1833,153498.520059905
1834,124455.988433413
1835,151039.435129079
1836,135782.254543053
1837,96836.3426636256
1838,128827.709685509
1839,92067.0707859382
1840,156979.760652918
1841,144192.90519473
1842,89238.3559037897
1843,143945.938663096
1844,122153.160748389
1845,122226.946146285
1846,157566.098449372
1847,140678.39928903
1848,54189.6622341615
1849,123924.592283749
1850,110732.938746715
1851,148985.829001919
1852,134400.472195233
1853,121490.1031506
1854,171647.743541279
1855,144487.118958548
1856,209459.056766861
1857,132300.354617506
1858,152205.555637989
1859,129173.842113781
1860,155967.651452032
1861,129135.897307373
1862,295058.607729365
1863,286207.372770893
1864,286423.355574424
1865,323229.182965868
1866,330169.55561795
1867,257074.924436916
1868,318909.520994975
1869,213778.973008266
1870,238486.556169314
1871,250825.655834347
1872,172928.595293093
1873,219045.926936127
1874,140244.51271745
1875,213232.309554128
1876,193565.041690919
1877,220234.562018809
1878,227343.612876633
1879,118580.453725548
1880,138251.780451749
1881,261477.349561303
1882,260080.073336268
1883,192620.260506016
1884,206754.761286799
1885,257445.051407791
1886,300690.388149128
1887,213837.340111744
1888,303118.553524557
1889,174138.625322408
1890,133993.353460097
1891,143931.163041291
1892,101461.432170706
1893,132602.062321187
1894,135382.176271926
1895,139049.174467111
1896,125149.966580262
1897,129344.258613544
1898,126793.585808228
1899,140390.719392649
1900,138567.87978515
1901,171393.502911537
1902,151990.751152107
1903,214017.298397813
1904,133329.100433406
1905,169926.923500887
1906,150378.103986479
1907,191074.125873503
1908,104851.416624753
1909,136563.650545271
1910,122040.855662085
1911,201378.51842911
1912,304066.066054469
1913,157030.454083397
1914,72842.1732680199
1915,283195.310943474
1916,43594.8850372075
1917,266175.734866441
1918,140707.133567623
1919,173303.434620233
1920,150396.874045391
1921,399293.522453935
1922,320629.09248417
1923,213380.475166514
1924,228064.550445584
1925,222616.953684494
1926,372141.350968108
1927,131075.921687624
1928,162732.10218242
1929,125943.702907484
1930,119473.251274439
1931,142264.266811661
1932,140064.8151698
1933,176482.135192022
1934,192029.885189761
1935,174271.643655237
1936,195431.974910835
1937,181354.206783985
1938,166661.120432446
1939,239846.197894341
1940,195066.055654726
1941,179006.729704153
1942,183648.984082427
1943,200525.23859458
1944,317018.210254341
1945,359518.490779287
1946,150832.328890209
1947,295866.441388188
1948,176274.884197313
1949,243044.130282346
1950,185028.864403418
1951,271581.862515982
1952,238088.644801915
1953,157732.069177293
1954,194344.946822235
1955,128244.551899624
1956,314282.47005513
1957,155406.392624552
1958,324950.432487309
1959,154657.097115453
1960,109790.913940485
1961,121515.204506882
1962,99992.2336643641
1963,106675.230481849
1964,118223.020399584
1965,143112.228258343
1966,152017.51581687
1967,297370.094998178
1968,402154.272874499
1969,371194.745706905
1970,426160.656428818
1971,427868.333806078
1972,375759.204711248
1973,265789.495696096
1974,309795.800540064
1975,463796.704534455
1976,274228.702609928
1977,353474.426366906
1978,363258.080771908
1979,315370.083902152
1980,195565.792860378
1981,322249.044896738
1982,224963.806576845
1983,207599.101450136
1984,167785.135416615
1985,214003.262456658
1986,222312.119119143
1987,180894.058819856
1988,176214.119130149
1989,185829.654353462
1990,220749.745025747
1991,213692.875241188
1992,216321.721214625
1993,171820.061386148
1994,261488.231431091
1995,184739.888484354
1996,244278.564596386
1997,300266.010338038
1998,331542.358276582
1999,255960.131891321
2000,307448.513321158
2001,266856.731475985
2002,252392.059282336
2003,253210.855717933
2004,270939.646199058
2005,229869.615005462
2006,223410.154659815
2007,252023.111087023
2008,201348.626286603
2009,180145.178088591
2010,188868.182715347
2011,149106.902476259
2012,183029.429129977
2013,177720.289666117
2014,185678.598544318
2015,203346.190566077
2016,190893.897134668
2017,202559.459537752
2018,116919.795316055
2019,139669.363208044
2020,122616.540334869
2021,107220.977387582
2022,184267.133077569
2023,149682.670989297
2024,223644.207211604
2025,381208.582747434
2026,176317.983969144
2027,149352.098127601
2028,158979.576897989
2029,163965.935908213
2030,274758.131531224
2031,254879.841510174
2032,259495.716471767
2033,282274.399903064
2034,163537.63290935
2035,216661.402706249
2036,181544.952119095
2037,186412.748720892
2038,284295.098714586
2039,184117.370625198
2040,347681.158453331
2041,272902.591143143
2042,202840.275198953
2043,166920.259572644
2044,181137.983276437
2045,218837.584445517
2046,139303.846114542
2047,146569.151175085
2048,137945.170049997
2049,145914.115016937
2050,175489.351537889
2051,95189.6932443813
2052,127148.752143788
2053,140713.246481782
2054,80831.6081025406
2055,145556.644062405
2056,146948.450785032
2057,113547.879148573
2058,235619.541165553
2059,135195.512674491
2060,150513.0087111
2061,195106.534723153
2062,121995.399060992
2063,99219.3005176613
2064,129917.54817566
2065,121467.842982547
2066,163308.565484408
2067,125010.700379996
2068,145157.154892382
2069,84298.5775380218
2070,112800.736259432
2071,86319.6114555976
2072,157168.552807558
2073,136714.272179909
2074,189576.003946829
2075,145561.384727309
2076,126517.915877461
2077,138266.003743958
2078,117160.739055979
2079,138185.563591305
2080,117845.370112209
2081,121977.107775344
2082,139118.312768029
2083,149739.596109339
2084,112638.141191129
2085,117328.723801136
2086,116398.039588344
2087,130487.250412589
2088,106170.889410182
2089,78756.9168681023
2090,137572.202265891
2091,120932.939551883
2092,119110.738509837
2093,131268.451737297
2094,131946.804694149
2095,169897.533714789
2096,89109.1292263925
2097,108331.804746431
2098,155764.440313582
2099,58761.0146865119
2100,107171.500068898
2101,115856.287906245
2102,133024.724908347
2103,100221.445883478
2104,130788.010235583
2105,138210.52298385
2106,79942.9794765529
2107,246918.881909862
2108,106585.087173739
2109,108018.74001356
2110,119223.276025833
2111,154494.29061373
2112,131234.899276214
2113,121542.755869788
2114,130508.330156502
2115,160866.960929176
2116,119295.457993797
2117,158462.614645259
2118,118271.566680829
2119,107788.787134279
2120,118796.351277288
2121,118796.351277288
2122,102930.92646402
2123,89732.374372958
2124,175677.799283455
2125,121529.732860179
2126,159926.471222306
2127,174370.579969099
2128,125522.28487513
2129,99283.3253009034
2130,150596.001336833
2131,165327.890114143
2132,119779.852009998
2133,126840.187234956
2134,125001.534690681
2135,113071.85367395
2136,80114.6777273969
2137,116847.649866204
2138,136651.873137684
2139,152938.151450225
2140,135320.658001831
2141,141180.344240891
2142,117992.236236687
2143,138060.276378809
2144,123153.287393225
2145,135390.033407211
2146,177233.791014528
2147,157761.898267999
2148,142744.352079452
2149,143348.022053606
2150,227600.15450039
2151,124196.411523116
2152,155308.449458021
2153,147837.935198008
2154,111702.193316013
2155,156737.135229031
2156,249123.11950239
2157,235028.297816734
2158,230026.193064686
2159,204094.506420515
2160,181024.289721439
2161,257742.521537889
2162,400665.883625307
2163,351881.505141493
2164,250020.634007074
2165,170794.388691575
2166,148308.233123129
2167,221960.654389424
2168,201622.775521479
2169,201352.358038132
2170,224840.36085178
2171,145838.13135786
2172,141242.306082607
2173,161109.162129198
2174,232335.007900604
2175,324128.190349235
2176,313528.459521243
2177,259541.09522459
2178,219910.359342436
2179,144402.935604665
2180,251159.174854475
2181,191793.906576017
2182,221990.934754194
2183,201353.498371811
2184,125954.019430896
2185,116576.884072949
2186,157227.595262412
2187,157386.893739886
2188,169686.069505331
2189,170462.246814706
2190,87187.8163561698
2191,86589.5243021797
2192,89038.7234741465
2193,113487.16605504
2194,124870.441742477
2195,104827.466963188
2196,97055.4349033674
2197,115239.951208079
2198,165946.543232387
2199,139501.45140338
2200,120333.069958093
2201,144236.584893157
2202,182746.50666043
2203,143828.990065158
2204,153014.408570046
2205,99902.910094206
2206,130318.113617212
2207,199640.386562648
2208,232992.578183175
2209,196201.449748752
2210,114569.672561416
2211,122241.886582345
2212,120353.737498377
2213,110341.517099419
2214,133727.560884299
2215,100699.3386923
2216,159631.953866736
2217,64238.4819798277
2218,93997.7339340619
2219,85755.1921421803
2220,87648.5460029466
2221,283950.979313828
2222,242043.553118512
2223,258549.964281733
2224,216177.1999255
2225,155888.954362907
2226,183639.371298904
2227,206768.184920966
2228,282617.6256214
2229,241123.880017356
2230,156860.624576806
2231,207419.724735639
2232,186345.133911896
2233,182446.544961545
2234,247011.23796544
2235,219971.540719009
2236,295732.777423542
2237,347955.007019746
2238,218448.798305297
2239,125018.418782372
2240,166813.20437834
2241,151895.029265408
2242,126830.500950236
2243,127873.983844253
2244,99403.4463795108
2245,93284.5975408999
2246,138073.916259043
2247,122682.003557597
2248,124099.778319115
2249,122953.828943479
2250,132939.77602177
2251,111295.980755175
2252,180462.914258453
2253,160467.168252414
2254,174291.290961765
2255,199681.791104173
2256,184280.106715255
2257,206713.169358038
2258,172213.192339831
2259,172244.158841898
2260,173408.623703534
2261,177415.208857245
2262,217240.351002437
2263,316550.09449789
2264,348362.489286586
2265,183164.530418482
2266,281479.899867058
2267,375006.89560187
2268,363697.598354265
2269,155513.29135847
2270,189501.283781493
2271,234698.073344991
2272,202201.198287813
2273,166656.594182042
2274,175766.038142676
2275,167948.94340616
2276,182329.554443543
2277,185107.252437229
2278,147015.030867636
2279,114172.710766683
2280,118184.845948227
2281,180021.781994398
2282,188194.702919847
2283,103897.977274851
2284,102334.430541676
2285,145401.101594076
2286,121643.934421291
2287,332349.96616679
2288,259222.540204857
2289,400832.722967223
2290,416778.440688708
2291,313118.323669341
2292,408746.850030372
2293,441555.067526343
2294,410225.018405067
2295,420034.792048768
2296,297772.657818504
2297,292429.437634212
2298,308803.470261883
2299,373552.331506842
2300,333290.332319444
2301,267120.01319997
2302,249540.536467469
2303,231649.449255151
2304,239481.096107924
2305,189350.016401197
2306,192149.991528308
2307,192075.437319999
2308,228669.414365343
2309,276898.839558475
2310,206814.981098329
2311,199960.232949485
2312,173249.444499884
2313,173675.460152444
2314,183339.479940041
2315,172083.635146404
2316,173331.784565993
2317,182942.839926964
2318,163295.964188085
2319,171881.17104183
2320,188432.892540772
2321,240299.099737001
2322,171494.253892981
2323,187244.400548701
2324,172757.645668912
2325,219141.739540627
2326,170265.385026979
2327,214634.844060181
2328,225065.26812118
2329,188676.967175438
2330,184266.098737004
2331,362280.953774844
2332,406442.721138177
2333,348889.035117874
2334,260731.527783437
2335,254431.972711237
2336,326745.45841013
2337,211224.49824473
2338,300312.384692299
2339,231808.896965077
2340,378124.893049112
2341,205890.435720881
2342,237246.889719151
2343,223500.915035391
2344,219579.029039121
2345,241243.355365342
2346,219999.807946893
2347,197054.897939574
2348,225929.863133841
2349,171115.432876745
2350,278632.928786517
2351,240096.137269139
2352,244712.969583081
2353,237953.938223283
2354,139855.026766331
2355,157830.496540133
2356,157591.634827761
2357,204065.978770372
2358,189466.914719524
2359,126831.957020001
2360,114058.79695234
2361,143701.255008599
2362,275989.576208252
2363,134389.023229695
2364,178937.416532991
2365,226018.123876013
2366,180497.827746649
2367,216473.272990328
2368,207752.988724362
2369,223124.636648742
2370,166903.449788511
2371,167696.558167213
2372,204967.624451569
2373,265192.477913451
2374,296144.114210838
2375,231395.339533874
2376,299776.284621804
2377,362584.342474057
2378,134868.368951075
2379,207070.177469101
2380,147032.515602877
2381,158643.997367361
2382,198639.304541976
2383,213149.253283172
2384,239767.739488749
2385,160265.396717847
2386,130322.456975859
2387,121215.682775252
2388,118629.979761452
2389,121421.866939232
2390,133289.302222461
2391,144646.342769059
2392,114259.94867698
2393,166983.090583498
2394,137751.98763658
2395,227312.640047378
2396,147886.209721991
2397,214084.442405477
2398,131316.688685806
2399,66698.5078493437
2400,61074.3201189678
2401,121570.631013365
2402,121491.560255196
2403,137074.895852706
2404,142522.90909592
2405,150884.273332632
2406,132760.006318264
2407,126450.763408661
2408,138624.038662639
2409,121922.317260716
2410,188764.849995605
2411,112289.362950483
2412,154427.866415362
2413,113512.134353269
2414,139908.264010433
2415,131566.937518539
2416,123503.641018537
2417,131965.153561525
2418,129811.776474892
2419,121104.531037535
2420,127678.386874676
2421,133449.603640296
2422,108001.548412869
2423,136195.075546344
2424,156754.052331726
2425,219282.469398754
2426,127709.399812464
2427,141713.224472779
2428,176787.257485208
2429,114992.368059394
2430,131983.124113558
2431,111520.349557284
2432,130366.122515469
2433,133909.955769213
2434,132505.185378344
2435,156287.325458786
2436,98258.2597667835
2437,104528.277589016
2438,116208.223394462
2439,117825.757807224
2440,121962.674202092
2441,106379.35562752
2442,100702.33393784
2443,137067.419117395
2444,134232.36426101
2445,93040.6357418738
2446,142139.59529259
2447,205192.365839925
2448,141816.393449568
2449,112200.837612314
2450,169784.259966582
2451,132171.747084276
2452,222108.804201052
2453,90731.9942639844
2454,129799.526482594
2455,109670.675366898
2456,134313.937113928
2457,123170.26012894
2458,130619.431004829
2459,106187.046599763
2460,142736.175999728
2461,122475.871679599
2462,134101.253802706
2463,113929.110424752
2464,182453.408061507
2465,135718.708815886
2466,115851.390470576
2467,150277.017534899
2468,83978.1985589629
2469,93929.8472321138
2470,198207.568632903
2471,221615.643193006
2472,166428.726630154
2473,110993.843139332
2474,96225.0130355704
2475,235839.382773248
2476,108425.397475264
2477,134731.483979102
2478,161063.501227043
2479,114847.60196023
2480,153266.396542022
2481,121043.746822449
2482,131781.413123573
2483,105353.561826785
2484,123084.845083753
2485,121240.825481225
2486,146504.480086565
2487,194666.419455894
2488,161507.793553757
2489,148082.452913021
2490,153178.600197418
2491,99953.186232999
2492,175014.340640277
2493,144208.299363872
2494,154625.749308983
2495,93668.5181459414
2496,223515.988405085
2497,153277.711236463
2498,102786.945998475
2499,87880.4673270974
2500,128229.291937096
2501,133109.052984378
2502,148775.863358708
2503,103294.114084436
2504,204825.708499988
2505,214242.963504734
2506,262764.28537334
2507,298004.900087258
2508,264908.966773512
2509,227438.317459893
2510,236215.666115219
2511,188051.069758163
2512,202173.91727497
2513,180237.172258168
2514,219602.452924045
2515,141863.905477191
2516,165962.928895191
2517,136714.005085931
2518,128508.924279582
2519,216860.589286655
2520,214736.414283477
2521,191876.317026527
2522,223624.200100146
2523,127428.987511526
2524,135310.901781744
2525,143933.369189418
2526,132322.144089728
2527,106402.752269124
2528,126136.627396137
2529,132609.976145723
2530,135502.46692707
2531,256123.294189515
2532,233273.348085814
2533,189788.69528911
2534,231066.282857734
2535,328874.78719961
2536,236845.778823924
2537,226450.872020993
2538,183548.047850907
2539,194698.968808871
2540,174950.580827946
2541,183449.07523563
2542,161746.374513974
2543,135374.280373078
2544,127855.988961666
2545,135808.679358496
2546,142884.436366745
2547,144264.828936152
2548,159557.166524898
2549,161177.189879316
2550,393502.453797924
2551,143928.551236292
2552,122765.463728133
2553,85340.5110277515
2554,114581.56479969
2555,116034.769329981
2556,93913.572512079
2557,111947.058235096
2558,190786.855293717
2559,121475.595056442
2560,135602.065473044
2561,130999.997458175
2562,125608.007439372
2563,138912.567980627
2564,170083.484095091
2565,122495.127132151
2566,136281.502889232
2567,125215.808688963
2568,175967.549807678
2569,200276.430565874
2570,112096.466959734
2571,161758.606957154
2572,172673.129986092
2573,242286.372037746
2574,266980.995089749
2575,135107.426650839
2576,133417.83933773
2577,118796.351277288
2578,93064.1390752798
2579,60811.6637784221
2580,124761.384205925
2581,136632.080417439
2582,126887.559980256
2583,282314.660705681
2584,169042.032234768
2585,174783.64884991
2586,234306.892462978
2587,215772.635645165
2588,142288.430907955
2589,151980.747286818
2590,221402.651891387
2591,194716.137051624
2592,226968.499166394
2593,237715.376523208
2594,184778.013650005
2595,206457.270967054
2596,313972.335795661
2597,182757.662633088
2598,273191.817042311
2599,319425.204401422
2600,169819.1743757
2601,130027.310429352
2602,83933.5245930352
2603,85674.5392443599
2604,86872.3952544691
2605,80528.8066789203
2606,148741.94930676
2607,204765.345064093
2608,224469.99668543
2609,157155.968839147
2610,115100.753327494
2611,105069.482407342
2612,148511.775509754
2613,129620.661530091
2614,124246.477063301
2615,130705.698147125
2616,145538.748132309
2617,200998.276709493
2618,204844.251153676
2619,233125.743097821
2620,187915.841613984
2621,182707.285270066
2622,193826.613169528
2623,250127.473180382
2624,290252.097306733
2625,288519.980827385
2626,176317.558252479
2627,173896.719637794
2628,418532.025699357
2629,463823.892134816
2630,365130.938284262
2631,456649.823170805
2632,409611.77797106
2633,310982.266227046
2634,383181.291018388
2635,155727.09128841
2636,181309.083274668
2637,164884.153471395
2638,259069.299762018
2639,186000.908903998
2640,156923.497193214
2641,99568.268509069
2642,198646.552326476
2643,103775.577823144
2644,122657.146112419
2645,105782.503966316
2646,97058.074924212
2647,103551.90478332
2648,135837.049948668
2649,140562.968468621
2650,147473.948800252
2651,142484.048246033
2652,434814.748298163
2653,255068.133818911
2654,252745.459160103
2655,364964.715725399
2656,306530.191930525
2657,328269.783628678
2658,268975.941877325
2659,292376.859532371
2660,330480.252742908
2661,337679.372433768
2662,348303.819900513
2663,290752.945919062
2664,263224.795297281
2665,304980.912739213
2666,273840.382148198
2667,172439.78267808
2668,184529.165806144
2669,172963.993143338
2670,290704.38270156
2671,182841.195736698
2672,194408.820603448
2673,199560.038242485
2674,195120.354069599
2675,168492.917081085
2676,194463.685234158
2677,205113.390381717
2678,257044.052850806
2679,279101.092011433
2680,284734.022600826
2681,408577.813326481
2682,317780.901669819
2683,378673.828944022
2684,306090.384166799
2685,336817.57122288
2686,258950.380334511
2687,302899.060162235
2688,219328.598019212
2689,210733.203329192
2690,449445.561191525
2691,180072.534426038
2692,139914.424745389
2693,197498.63810499
2694,135240.307007487
2695,187751.222930573
2696,184381.122443195
2697,193504.720941767
2698,195314.490313815
2699,181535.486798303
2700,160395.093911021
2701,147852.663254267
2702,117958.815520232
2703,150743.696671769
2704,146267.491228497
2705,116357.105123349
2706,111864.706484166
2707,117142.882019482
2708,124981.444902053
2709,116501.837084013
2710,122694.995155465
2711,265611.139314925
2712,349079.295115067
2713,181129.195378134
2714,154123.468286922
2715,164143.680304738
2716,154734.278487772
2717,190449.650314768
2718,230669.460589876
2719,154675.709729716
2720,162110.146189817
2721,133143.296197113
2722,152368.330012569
2723,158347.250833122
2724,119844.075812887
2725,124447.773550445
2726,144026.802961353
2727,180244.597229195
2728,164495.056778654
2729,148661.133567175
2730,140247.025007652
2731,122997.064912468
2732,116969.176700294
2733,156811.614883787
2734,134169.959896266
2735,122454.315477007
2736,133386.961401532
2737,113909.674519654
2738,133339.100487762
2739,163321.289169409
2740,140618.238423316
2741,134283.254012075
2742,144784.087144499
2743,141032.927990709
2744,145218.914474459
2745,143134.318096281
2746,134778.556338739
2747,141027.900752793
2748,128156.377981851
2749,117960.79973945
2750,126058.946142825
2751,123096.637407869
2752,217049.392028331
2753,169146.832705458
2754,244044.405237816
2755,136848.446796352
2756,90595.9688550394
2757,70810.5858457751
2758,81236.6320184321
2759,159151.237503393
2760,141581.51108119
2761,139148.026455452
2762,148557.335699155
2763,205547.776703277
2764,145861.550556221
2765,264094.314596348
2766,124458.225185852
2767,90261.3307805419
2768,133091.013902201
2769,120281.517418449
2770,149967.554512662
2771,111150.171169892
2772,117630.994707649
2773,154689.162501444
2774,132690.100573251
2775,134834.133459919
2776,146909.974443387
2777,144174.182170976
2778,121378.444728789
2779,104875.31961001
2780,107551.713968416
2781,100450.463049985
2782,85838.0304652526
2783,81089.3516996485
2784,125253.268465596
2785,144839.388131968
2786,69598.0216351101
2787,119957.858422183
2788,70357.7352688003
2789,192577.375644997
2790,109754.488112668
2791,118140.766988318
2792,83483.6304066438
2793,165841.629762352
2794,85375.6510238339
2795,116821.740373928
2796,97949.1534480591
2797,219604.600328922
2798,108207.371271169
2799,122772.882233243
2800,71476.6801992109
2801,109879.658950759
2802,128106.576278907
2803,174425.964041263
2804,143075.106657932
2805,109899.450414782
2806,92311.3840098744
2807,158839.27801311
2808,146038.737761789
2809,125565.038828172
2810,126943.055093208
2811,153882.262044537
2812,149410.303956271
2813,158695.184677857
2814,161004.251525194
2815,95842.4723702447
2816,256908.448989516
2817,154018.378518135
2818,124899.861377241
2819,132955.698699385
2820,122061.613560826
2821,115357.513795207
2822,222562.459180348
2823,321043.365269515
2824,190526.332021994
2825,150366.929155455
2826,135579.716235239
2827,141242.75450706
2828,218613.110547407
2829,194974.077412812
2830,208202.77382833
2831,188315.416404677
2832,244802.930177444
2833,275175.233507212
2834,211261.410529343
2835,217862.876380268
2836,194702.76589697
2837,164107.968016774
2838,150253.39039008
2839,176235.358436286
2840,206944.646219438
2841,204269.416094353
2842,230013.913410498
2843,155997.205087681
2844,159634.79919438
2845,128325.329889713
2846,208313.906504436
2847,202624.994893818
2848,227531.385656321
2849,201677.315766606
2850,292479.895782024
