Id,SalePrice
1632,223358.55843975
1633,168002.484016096
1634,182466.22954774
1635,185316.760789648
1636,166201.205986707
1637,184098.779357128
1638,221233.261413625
1639,169931.672641274
1640,260833.035607968
1641,179991.125681874
1642,243766.381874307
1643,222594.754261173
1644,235503.896162908
1645,185534.434992148
1646,155168.934281187
1647,156970.972333663
1648,136695.331470642
1649,136834.254270329
1650,120414.805086986
1651,129027.792167926
1652,98097.1546785189
1653,97528.5085590974
1654,159534.591004965
1655,163840.636876652
1656,150536.759663574
1657,157416.529019605
1658,157133.146637098
1659,130541.543633617
1660,149398.666195192
1661,463191.399009559
1662,398073.076581706
1663,375435.153534179
1664,492138.120590174
1665,313987.594610045
1666,333723.810083329
1667,392596.861464637
1668,340081.852264357
1669,309876.751695666
1670,353708.320687304
1671,289229.700358738
1672,455675.49257139
1673,290531.610427193
1674,252027.033898972
1675,205714.777930091
1676,201947.313358699
1677,221070.882386123
1678,471664.47399436
1679,391423.757874134
1680,340209.044165721
1681,264315.891413827
1682,311898.193559894
1683,193249.94635571
1684,179656.177090717
1685,172606.081220724
1686,175472.807905488
1687,161902.763150785
1688,190645.347926737
1689,189503.472595291
1690,195714.714153562
1691,177930.490498856
1692,264872.605378307
1693,167520.748745818
1694,186867.996078637
1695,167000.099904019
1696,282626.245682542
1697,168615.899547501
1698,344837.264383183
1699,316806.275959699
1700,266432.385787457
1701,281732.674733745
1702,253308.531060412
1703,249745.351383193
1704,288969.905644753
1705,235172.260615088
1706,464341.70491191
1707,203453.110042603
1708,201611.091918276
1709,272323.958587712
1710,235612.183869244
1711,259023.868458038
1712,224190.898551031
1713,281107.079659508
1714,227546.644265355
1715,211725.18997372
1716,189020.726054866
1717,172275.198616101
1718,149271.022496376
1719,195551.567038911
1720,235126.353270643
1721,170803.133875831
1722,126751.829364481
1723,155531.740560356
1724,203762.820905299
1725,238362.740722698
1726,190122.95997219
1727,156567.472201137
1728,172978.504700647
1729,161035.356797261
1730,158197.098077162
1731,123698.823252405
1732,139465.760381881
1733,122646.824493508
1734,129676.458582431
1735,137464.520990291
1736,116475.694196498
1737,338618.464813109
1738,231714.707511769
1739,228059.563035018
1740,209241.88078423
1741,192246.145865042
1742,174965.267894752
1743,171314.884819139
1744,304145.429135564
1745,220091.268766747
1746,250350.43996515
1747,231051.061883222
1748,238274.697967059
1749,148414.093895161
1750,158874.069350556
1751,244012.256300453
1752,123587.678390667
1753,132603.036752022
1754,210053.098389296
1755,175809.886957663
1756,117498.831407763
1757,112744.02065785
1758,152080.821778376
1759,162810.4477896
1760,161877.730298838
1761,164882.12385106
1762,175356.883973913
1763,171070.021071124
1764,120101.125924632
1765,178994.147631519
1766,169694.58847702
1767,203557.319172105
1768,138909.284129198
1769,184403.625506825
1770,138556.719652187
1771,132340.48846032
1772,142821.941722176
1773,138337.54461744
1774,129766.518611308
1775,134304.54845021
1776,127092.865275473
1777,102167.961396331
1778,152480.482591909
1779,106949.887423451
1780,174536.56491982
1781,132309.056977855
1782,91959.7955981425
1783,155772.227450275
1784,102708.126699182
1785,108461.550928801
1786,155969.111126611
1787,178426.828388097
1788,65863.1640605286
1789,100712.778153514
1790,79906.8046205926
1791,185625.030386896
1792,144795.697753488
1793,137850.613114146
1794,149862.101666746
1795,132766.152832999
1796,126474.082168216
1797,145384.365851731
1798,124376.422271868
1799,107509.425585879
1800,128769.155720594
1801,134675.830554013
1802,54658.3676663974
1803,150620.051066675
1804,141473.006538351
1805,134686.381624156
1806,120119.54296025
1807,137149.893374099
1808,112238.568350101
1809,123444.249731964
1810,134909.206720853
1811,105878.399431457
1812,110426.190163586
1813,119280.451314063
1814,76976.2329450717
1815,63605.4760359427
1816,82121.7095260654
1817,126349.377609266
1818,139127.949321171
1819,111487.804163618
1820,77988.6371652153
1821,118493.739048161
1822,144444.341267846
1823,48966.5834692627
1824,138109.109799293
1825,135545.745621816
1826,93188.3035906189
1827,106588.028129979
1828,127970.221316977
1829,130780.647948943
1830,140599.333201039
1831,164679.804736261
1832,106559.077330229
1833,125682.390518082
1834,125480.55307682
1835,128940.176286578
1836,126707.14825621
1837,86222.7784973763
1838,124437.641606248
1839,99897.2816022778
1840,151256.610750548
1841,140113.228686365
1842,102382.29954182
1843,142409.364508757
1844,143955.045515423
1845,114944.398927573
1846,146051.636408291
1847,167120.877458128
1848,64726.6241115241
1849,127855.783427446
1850,115005.437822493
1851,140951.522126378
1852,127028.325303754
1853,135136.047564574
1854,159302.04248217
1855,194593.063579294
1856,213160.137939779
1857,179846.698153724
1858,160108.48323506
1859,127789.907316478
1860,158294.276584593
1861,127036.354333929
1862,259722.867844092
1863,245961.794524567
1864,245298.718374337
1865,336079.560940598
1866,337199.522990178
1867,232714.575559325
1868,314863.995616557
1869,213936.780776257
1870,230418.834223337
1871,253014.623141326
1872,176867.29123869
1873,218527.197031827
1874,142977.876838502
1875,213655.516928332
1876,199404.280997612
1877,218090.006825447
1878,216203.883425833
1879,128527.280163647
1880,139658.486318915
1881,247585.395547018
1882,259165.077735624
1883,196413.159911715
1884,214428.130184823
1885,265321.405126755
1886,306443.282447784
1887,214290.735623581
1888,283666.419389344
1889,173635.85217912
1890,130135.815417208
1891,148547.163756009
1892,98304.7055432745
1893,127033.065543672
1894,130897.120071725
1895,146565.083769548
1896,127605.064152468
1897,129140.883551584
1898,118652.233700477
1899,156667.356315457
1900,155372.257350356
1901,166964.053688286
1902,145936.477079868
1903,225261.940571326
1904,142288.695219073
1905,176177.466185365
1906,160165.151425067
1907,227270.606441417
1908,118453.817806588
1909,134474.133450814
1910,127676.494452397
1911,194585.994911232
1912,304219.667829381
1913,164539.837994541
1914,65636.9778790785
1915,284035.375342231
1916,74171.1566125334
1917,250773.341001232
1918,140797.830590954
1919,163950.12937309
1920,141697.214955101
1921,382486.98050605
1922,335048.779218923
1923,211090.704654567
1924,240674.210764697
1925,220002.731284503
1926,371814.987267999
1927,134938.867736557
1928,153580.98987649
1929,117851.960532908
1930,147274.476715827
1931,133680.726697581
1932,139687.453616854
1933,179814.671744954
1934,171968.105412119
1935,174301.662724848
1936,191899.188023036
1937,199749.698393388
1938,166177.13101549
1939,244563.496415993
1940,187105.910604806
1941,172591.880720617
1942,191877.920822057
1943,203365.89735985
1944,312001.450863956
1945,373899.598365154
1946,171545.114487441
1947,329383.015118599
1948,168163.474124539
1949,227266.054459674
1950,174777.041776336
1951,284446.966490655
1952,249462.410894909
1953,191695.141071271
1954,193574.33464158
1955,139330.105819367
1956,357447.986261657
1957,158961.387618429
1958,309218.986091352
1959,142575.194698922
1960,110837.64212921
1961,121349.27484539
1962,98339.3297273046
1963,101063.529874175
1964,105404.886943629
1965,142497.174264293
1966,155758.277884591
1967,295822.254243004
1968,417340.64282023
1969,379252.388152889
1970,443679.293938583
1971,453184.3921554
1972,404886.14106636
1973,265010.868989922
1974,316136.165034224
1975,480405.576062294
1976,286175.977049492
1977,373009.513145225
1978,364475.888964406
1979,329489.794101591
1980,204399.212042653
1981,334507.533497116
1982,233057.566359749
1983,204551.349163848
1984,167274.248731356
1985,205134.380919618
1986,215002.782327864
1987,172713.25291906
1988,179830.510348241
1989,197728.602380265
1990,221239.716109679
1991,205556.521429761
1992,209840.650303206
1993,171733.655406424
1994,247882.713388451
1995,185621.591014565
1996,262134.8148796
1997,309590.680485719
1998,331649.367093139
1999,255675.196146214
2000,296425.535696572
2001,255683.689472577
2002,258330.32489738
2003,257766.815586486
2004,274718.11450196
2005,213190.497766913
2006,211329.105913422
2007,250811.622117217
2008,196877.968856992
2009,190626.903348883
2010,186308.320165933
2011,156277.371539207
2012,174113.092297388
2013,186234.888514995
2014,192919.822873804
2015,203856.897453839
2016,195612.36336929
2017,200582.161937065
2018,122544.03413158
2019,128324.034341886
2020,119059.501577367
2021,117524.161839889
2022,172731.849177286
2023,148816.054617037
2024,243125.262151287
2025,370055.297403611
2026,171625.356787828
2027,160837.240768643
2028,166279.120872367
2029,171405.658423251
2030,269888.692185949
2031,246273.03956754
2032,264776.457319628
2033,273950.441874869
2034,163063.16181447
2035,217321.647239736
2036,190728.586666433
2037,190863.329602632
2038,295046.815044313
2039,208191.787564427
2040,394361.445537969
2041,269012.188769123
2042,195855.984017608
2043,160293.82596939
2044,180437.039060023
2045,178260.373036309
2046,140085.718805044
2047,158828.630269188
2048,138820.738812422
2049,124376.607050798
2050,190292.612247138
2051,98024.8443615382
2052,124551.369100664
2053,146972.705944618
2054,78615.5167951401
2055,154992.740756987
2056,153329.290618556
2057,130013.258402868
2058,224212.60984123
2059,148936.459683509
2060,157203.479689031
2061,178003.787854783
2062,131921.706560056
2063,116817.935343339
2064,137924.738462259
2065,129395.69818451
2066,181902.920251798
2067,123571.500554269
2068,122230.86129369
2069,75573.9323279456
2070,101802.429492162
2071,98787.6530978189
2072,159511.540104287
2073,136730.974789794
2074,191140.200885843
2075,137578.659245328
2076,113394.148362067
2077,151302.215278487
2078,130390.054564492
2079,149076.351874886
2080,115160.656321156
2081,134063.770385675
2082,140222.867450734
2083,155145.192549316
2084,106385.006159231
2085,125106.652050916
2086,132113.128588942
2087,118715.551645189
2088,114449.040646248
2089,82485.6172287918
2090,137122.571813922
2091,119532.926931694
2092,122732.482658527
2093,142007.785327817
2094,114803.672185489
2095,159408.304978855
2096,85334.7636412071
2097,89088.3797618785
2098,149862.004732515
2099,67709.3948528479
2100,119963.595080464
2101,113950.134170711
2102,120128.98045693
2103,97274.4214875575
2104,122268.732944324
2105,118508.325750333
2106,77569.6795661474
2107,217815.72428894
2108,103070.248404059
2109,101435.883293668
2110,118908.105229042
2111,159152.538591405
2112,135962.892926244
2113,118578.632749506
2114,109334.887785964
2115,161277.335646442
2116,111976.029278159
2117,142422.846007685
2118,122163.177741864
2119,104943.325460161
2120,97385.250373039
2121,86882.4553483138
2122,95898.6354351627
2123,93892.2712951432
2124,165827.037250941
2125,118965.965828506
2126,167812.663287305
2127,144530.47466713
2128,123077.128361906
2129,102347.32449054
2130,137398.163343703
2131,145765.306416566
2132,110978.01064656
2133,116923.180578908
2134,111835.336626061
2135,85110.170293944
2136,80992.6058619055
2137,125671.69329028
2138,135933.205584235
2139,138271.480886693
2140,141699.04711476
2141,138750.386337532
2142,140146.791537
2143,143787.861616706
2144,150571.21183455
2145,140008.655469139
2146,169515.117704349
2147,205254.791990985
2148,150674.431103055
2149,127565.457148699
2150,210359.065533615
2151,109403.979738624
2152,179437.169525251
2153,147892.82859181
2154,107923.428167715
2155,134631.01460656
2156,265655.215936367
2157,232931.932290335
2158,238651.992096949
2159,205958.321764789
2160,180886.864351507
2161,246063.534685632
2162,400746.884273524
2163,345346.322907428
2164,249185.564592189
2165,177637.439205451
2166,141784.829951915
2167,212071.894590136
2168,210112.631636998
2169,200183.095670331
2170,222465.462063884
2171,159586.81225544
2172,149519.02230365
2173,173831.580741585
2174,242411.602992826
2175,296386.973684243
2176,308135.997517079
2177,248235.645907268
2178,215388.502796321
2179,139146.007668766
2180,209413.230981576
2181,200921.07479723
2182,225309.812657001
2183,193239.601967079
2184,131417.96848075
2185,125873.882707957
2186,140475.323052529
2187,143946.416873791
2188,156492.914156773
2189,174423.021397157
2190,91849.2355224819
2191,81879.7227583777
2192,88627.8486568857
2193,126253.630428225
2194,97174.6197062983
2195,111337.69024977
2196,117730.24483014
2197,114745.848381361
2198,159371.998928012
2199,175851.694803654
2200,149881.472933513
2201,153458.622672188
2202,196114.105823037
2203,151563.36083908
2204,200604.623756252
2205,133972.291560233
2206,130066.509813884
2207,235694.82264534
2208,239955.773860064
2209,233411.937280073
2210,120040.074943816
2211,107783.371613285
2212,114399.567911797
2213,95499.8736737402
2214,126507.587419497
2215,97983.7752423824
2216,134517.409399083
2217,68000.6367045281
2218,92069.7058656151
2219,86738.1349644658
2220,71914.3273449974
2221,283399.309412986
2222,245649.199879138
2223,267183.049519053
2224,203688.004351935
2225,147679.519932244
2226,173407.124509751
2227,205722.090378973
2228,279070.077159394
2229,245501.847763971
2230,152077.605712254
2231,204033.979653438
2232,181462.618712101
2233,210693.180961303
2234,256024.287602881
2235,237474.76383233
2236,272724.185855233
2237,337396.206678535
2238,196514.308978319
2239,126799.081616601
2240,160698.445282226
2241,171480.20232847
2242,121740.524493872
2243,118177.994793145
2244,100985.727282907
2245,97955.3333572147
2246,140130.62852928
2247,108299.609609501
2248,134503.375878947
2249,137939.528702189
2250,128442.892196129
2251,119687.449563437
2252,171931.050034939
2253,159367.856351165
2254,170683.652767391
2255,189942.257495969
2256,182339.086529895
2257,210611.916453234
2258,173842.420325386
2259,173586.643092456
2260,161584.065661915
2261,187846.764844128
2262,208749.366969157
2263,323805.894303127
2264,394960.179341325
2265,167195.497364877
2266,312301.489546249
2267,372419.298763956
2268,376338.162344617
2269,146499.149155366
2270,190005.893395709
2271,223082.910449071
2272,210207.779307398
2273,160183.39945527
2274,169424.551188882
2275,137035.45743572
2276,197486.853687542
2277,216660.880053947
2278,149029.633774728
2279,138615.676879369
2280,107326.917857455
2281,167656.139582988
2282,195984.497604623
2283,103553.308007322
2284,107785.135719569
2285,159654.807825775
2286,125579.12788286
2287,360795.80098926
2288,273089.91166828
2289,349627.46790376
2290,435263.111751267
2291,318801.591054778
2292,393238.179825599
2293,468504.868062597
2294,397554.224181811
2295,434568.579391784
2296,303938.659349863
2297,295007.108962211
2298,333268.058091724
2299,370143.98039937
2300,333289.064746703
2301,275445.530597538
2302,253369.119089677
2303,221698.896686148
2304,239903.373829802
2305,194212.965801089
2306,197707.087845908
2307,204327.657377054
2308,214699.268988445
2309,309406.861449155
2310,206041.748891151
2311,218642.677660342
2312,156115.643246042
2313,176179.056552147
2314,181705.397061428
2315,176275.959093916
2316,190496.901828499
2317,182668.937189719
2318,173105.139837038
2319,177621.889743937
2320,177751.659323123
2321,242405.079576548
2322,174124.811648835
2323,176732.586371512
2324,168026.568653301
2325,206626.71052228
2326,175547.856979862
2327,206046.034146657
2328,230833.62006333
2329,190191.682558584
2330,181107.474090582
2331,361846.219842272
2332,373934.972597746
2333,329149.33766209
2334,260695.888027251
2335,277603.743247147
2336,319987.40754257
2337,196980.85374464
2338,271442.852120883
2339,224743.338115646
2340,366893.011719062
2341,201628.732813677
2342,227859.777850178
2343,228027.202446558
2344,218342.043442004
2345,234064.727557014
2346,209948.114140809
2347,201202.928447777
2348,231280.824242979
2349,177739.08625902
2350,281581.567852339
2351,247258.376831213
2352,238821.384006786
2353,268784.327559204
2354,133131.470160665
2355,153054.982842702
2356,161668.247758252
2357,193846.117113442
2358,197772.89228394
2359,142435.01194243
2360,123127.267482729
2361,137577.454153364
2362,288412.870509152
2363,144986.533346106
2364,158952.562144695
2365,232075.581823569
2366,191321.050817654
2367,213733.833753894
2368,218621.854061621
2369,203584.414116532
2370,174661.315308363
2371,170320.626007585
2372,189884.241516111
2373,276695.69364854
2374,314627.023990385
2375,235469.922399087
2376,298849.930603393
2377,362827.362231733
2378,154980.207666714
2379,207530.785642703
2380,146291.25640139
2381,176486.613255855
2382,179634.856947788
2383,210637.104263408
2384,244484.15549586
2385,153088.238440037
2386,138442.997603985
2387,143360.421714822
2388,110143.666705453
2389,137410.882856007
2390,155770.96527741
2391,143155.60017805
2392,112390.456976548
2393,175892.842528456
2394,150494.352985967
2395,197562.540324364
2396,146301.02042495
2397,204255.664240038
2398,133340.922903583
2399,64977.6177321217
2400,56703.1064248911
2401,114947.56310663
2402,137306.762320246
2403,134827.874244704
2404,152516.103883481
2405,158957.257936699
2406,136437.703873324
2407,135765.813439881
2408,141871.18212714
2409,128325.839094719
2410,167222.695560116
2411,117281.459292262
2412,149433.594992571
2413,126857.509972061
2414,146008.743585591
2415,126430.861042872
2416,123446.826662219
2417,129898.160690918
2418,122411.511422158
2419,122269.96253492
2420,112519.766449527
2421,132139.288814917
2422,107521.389766685
2423,136689.336124027
2424,155289.976650201
2425,223171.547986264
2426,130681.582401573
2427,132960.525023525
2428,167262.866494987
2429,117387.599803519
2430,134562.845436396
2431,127947.132771803
2432,147444.563502264
2433,137201.991446899
2434,138711.370996423
2435,147254.662046518
2436,113027.920369345
2437,114786.647689548
2438,123528.136265214
2439,113981.052433008
2440,117232.843723135
2441,117259.58630485
2442,107452.307420045
2443,123546.010949187
2444,125611.508103587
2445,86619.9597056273
2446,110651.145320021
2447,212636.015560445
2448,142422.064640404
2449,95368.5388563819
2450,145148.170590717
2451,128334.683742277
2452,224942.075636411
2453,77941.0266472501
2454,126377.058840397
2455,112578.14797
2456,112448.872263239
2457,115332.541740816
2458,112167.00784819
2459,106591.070911549
2460,141832.353034242
2461,108925.411841012
2462,132428.000491133
2463,112138.041823332
2464,157439.609031558
2465,142164.816436459
2466,115992.783561143
2467,133203.567942195
2468,90210.7370536339
2469,98857.4209089667
2470,187150.644961036
2471,177180.098987065
2472,177007.597470823
2473,107928.466859087
2474,95963.0308527518
2475,231967.096971102
2476,115847.817526086
2477,126013.313823254
2478,157339.29039456
2479,118246.377460419
2480,128981.373692133
2481,137431.920035662
2482,135093.309892977
2483,117598.717992172
2484,121743.227672938
2485,124124.494964701
2486,171812.623437914
2487,260979.431485449
2488,141874.558391158
2489,158943.496536143
2490,154629.557814411
2491,89097.5951713671
2492,186328.06081572
2493,161108.979671555
2494,153185.332529305
2495,111689.560544872
2496,248224.845906791
2497,145232.962330366
2498,115023.94466714
2499,92820.3592211415
2500,123770.030354922
2501,134133.543733558
2502,149144.99114681
2503,104114.057118679
2504,203438.760813689
2505,222687.825726174
2506,249105.987367989
2507,276229.894884801
2508,252279.284775373
2509,224233.924299529
2510,222995.158370395
2511,182363.79702062
2512,205336.067960536
2513,218288.056715536
2514,245054.352448654
2515,156681.017086748
2516,175742.349836107
2517,131779.530465211
2518,144932.677173865
2519,225094.495025723
2520,200905.925816297
2521,192546.054955358
2522,218707.321296877
2523,134876.307667061
2524,139049.626274218
2525,147336.368548514
2526,142733.792020339
2527,129216.250613583
2528,134701.772454434
2529,148237.049741755
2530,131907.314769632
2531,216264.087093596
2532,229591.766576215
2533,201189.264301729
2534,231070.071288748
2535,332228.777618058
2536,246524.517548258
2537,240271.942028065
2538,184209.138563284
2539,192074.392997935
2540,179154.170715878
2541,179734.145082362
2542,160076.775246484
2543,121196.304906948
2544,129068.583180374
2545,127706.195473736
2546,146532.951797482
2547,128496.573347867
2548,139751.783657585
2549,157726.256480391
2550,386981.134810612
2551,141784.823462629
2552,114424.551616435
2553,84732.3679042575
2554,112361.070801514
2555,106685.076935837
2556,97860.9266004637
2557,111312.633681657
2558,187239.587060016
2559,134253.511925016
2560,153555.758839492
2561,132098.508939235
2562,146810.53490244
2563,161318.382345634
2564,179647.826439892
2565,142118.259783625
2566,163405.533214686
2567,141152.973339188
2568,200620.57888406
2569,211295.909130748
2570,125450.580591887
2571,206709.131198848
2572,161239.492334846
2573,249939.694512347
2574,289525.080382448
2575,130149.307934512
2576,120112.615815579
2577,125981.817590575
2578,91550.5859183998
2579,66132.9191108196
2580,113894.275245768
2581,137452.422609644
2582,124846.48484541
2583,263771.914605113
2584,175226.872564005
2585,193741.719226394
2586,234022.536581579
2587,202714.080254615
2588,135206.172621939
2589,135336.930270413
2590,219582.785081918
2591,249049.806159964
2592,210633.960487039
2593,249753.495157386
2594,169294.703686989
2595,200734.3765268
2596,317090.58406668
2597,186522.320647227
2598,264919.356826306
2599,330491.071213229
2600,151814.502804177
2601,145373.583038419
2602,86694.0011151866
2603,97376.2749163132
2604,83225.242556999
2605,91235.2935975687
2606,151475.220570939
2607,189401.886560428
2608,200735.101044724
2609,158438.176313083
2610,100826.763891037
2611,150821.842602727
2612,154228.336642689
2613,130657.476531539
2614,132597.136897171
2615,140825.825568992
2616,139542.816889613
2617,203202.905276007
2618,219911.94605675
2619,202532.485171454
2620,186991.257099013
2621,185078.291453082
2622,183666.070139287
2623,255820.035533212
2624,275249.452067303
2625,314766.082446418
2626,174412.36354562
2627,178628.251175187
2628,431838.732190717
2629,467884.351885246
2630,345538.049055685
2631,444681.889554215
2632,401549.555449005
2633,317501.484640918
2634,386501.240068218
2635,157088.045546715
2636,188969.144169717
2637,159593.707867558
2638,282973.30180098
2639,199099.183582968
2640,152842.884874143
2641,111336.51809066
2642,185825.813671382
2643,101325.360657203
2644,134922.972702126
2645,106108.753328806
2646,96995.9244206555
2647,105308.354416033
2648,144186.787961624
2649,147949.410862891
2650,156106.849595247
2651,149950.032332975
2652,429078.674287648
2653,265861.036260391
2654,251450.435422284
2655,364766.163019398
2656,325165.804278997
2657,338839.517672361
2658,300376.436227724
2659,288961.405672659
2660,340660.593301653
2661,344971.091922229
2662,358805.536801459
2663,285176.815742219
2664,291430.190004101
2665,325833.850500806
2666,289441.437136083
2667,171793.320496772
2668,181675.67126803
2669,169078.320299256
2670,271957.270529595
2671,178809.739312055
2672,187393.219098548
2673,215308.547197159
2674,213232.705584382
2675,164280.02403906
2676,190592.917329792
2677,204048.197608983
2678,234939.414288525
2679,287604.483591614
2680,280359.415694552
2681,387188.968456523
2682,318298.357734723
2683,479530.243516058
2684,293834.836261634
2685,330222.89458873
2686,243082.140264741
2687,302541.212222044
2688,210813.691591621
2689,206093.795994256
2690,437670.682060193
2691,200845.962403052
2692,146536.636387781
2693,195608.44336092
2694,146092.134787665
2695,184552.039569501
2696,181038.689155723
2697,194162.949318557
2698,196374.76592286
2699,190932.544375563
2700,165697.290910158
2701,168503.018347557
2702,133348.938666139
2703,116505.096709128
2704,151087.819257997
2705,125375.991684282
2706,120766.560072232
2707,119601.253883191
2708,126952.23086208
2709,107571.832349953
2710,117223.745082434
2711,321724.164047621
2712,361883.903299934
2713,177773.536111471
2714,157649.379635405
2715,172758.244362985
2716,145649.27234123
2717,196603.131654718
2718,218708.832976067
2719,156403.831602077
2720,170348.197550687
2721,145533.107222415
2722,163663.276812507
2723,153822.423258221
2724,132726.060119172
2725,139062.272664411
2726,138877.011603615
2727,155174.539228973
2728,166940.628358378
2729,147209.093930846
2730,142397.178865186
2731,110216.883846994
2732,117344.283418894
2733,166935.023194054
2734,138965.898458565
2735,145465.361391525
2736,142398.447318611
2737,123025.158679351
2738,125368.758110257
2739,162310.890282566
2740,134962.319645573
2741,145753.74084075
2742,149212.433053418
2743,143407.15347492
2744,156580.672379955
2745,148669.780839161
2746,136215.409541199
2747,130129.917206311
2748,136251.266960261
2749,128744.85971223
2750,128950.839069982
2751,145926.667284788
2752,220231.964160911
2753,162581.369486507
2754,224045.627898693
2755,140566.156380917
2756,99238.2823016645
2757,87382.7752168529
2758,82956.1556084422
2759,164488.170746569
2760,147936.405449774
2761,145653.471547672
2762,147792.131994449
2763,175568.484840522
2764,175484.024639206
2765,225474.023570534
2766,157055.052392806
2767,88038.6733478048
2768,122082.005950277
2769,139245.190659139
2770,140910.853161369
2771,117115.349356573
2772,105909.661840747
2773,172662.312232423
2774,130547.438591996
2775,136129.982682
2776,139594.317091021
2777,138655.771357922
2778,92689.9158923143
2779,109021.762146892
2780,106236.466543792
2781,90730.9296591238
2782,97030.3557107217
2783,99538.6618318538
2784,108365.785284067
2785,132436.666088364
2786,68176.3282337474
2787,111587.624051876
2788,81711.1378544011
2789,159790.596551764
2790,93889.5757149552
2791,108287.228873077
2792,64686.7069882574
2793,146611.331334367
2794,102894.4359402
2795,115842.194085524
2796,98053.0854785573
2797,159752.992532162
2798,94423.0177586473
2799,107702.246758636
2800,84989.6594137963
2801,107345.78708686
2802,135492.279238482
2803,137844.066014594
2804,140854.936759382
2805,89672.2622936841
2806,98608.1472561654
2807,175216.374961466
2808,145323.978131162
2809,123795.095424883
2810,143118.460195309
2811,138254.016606764
2812,139234.756649508
2813,135088.066269355
2814,158796.515230667
2815,112632.671356288
2816,241186.218594153
2817,152292.519474127
2818,118452.75689478
2819,139046.277834925
2820,130648.252555786
2821,117800.37866028
2822,182848.026318849
2823,291328.893816767
2824,153351.403297896
2825,154921.862494011
2826,128025.561046445
2827,127405.287984163
2828,256264.21788293
2829,194458.011378534
2830,217402.097267566
2831,192870.813963966
2832,271467.51707382
2833,288000.940202665
2834,207898.292623863
2835,217351.358386553
2836,195392.089287467
2837,182460.452395051
2838,153064.179683865
2839,183198.167266595
2840,190474.372902529
2841,208203.559176861
2842,248519.125943727
2843,156716.645835952
2844,170432.850022962
2845,123931.799095292
2846,212014.505853672
2847,201823.999434774
2848,224175.631650983
2849,208973.856342031
